,income
29315,False
24167,False
29295,True
11878,False
32149,False
10447,False
12561,False
15863,False
25078,False
13936,False
7939,False
16105,False
22169,False
13532,False
8027,False
19797,False
20989,True
23981,True
17290,True
9228,False
11885,False
760,True
19502,True
986,False
12614,False
21191,False
324,False
20682,False
21682,False
28481,True
10245,False
16679,False
11735,False
13030,True
1785,True
4382,False
31686,False
26056,False
9476,False
29087,True
27253,False
12646,False
15321,True
15698,False
13425,False
32069,True
15012,False
19958,False
15234,False
17254,False
7407,False
12544,False
18101,False
7313,False
2648,True
2586,True
19544,False
14328,True
11009,False
3182,False
11672,False
18761,True
4803,False
4218,False
5692,False
19436,True
31296,False
12779,True
9371,True
20140,False
13591,False
7378,False
1754,True
29449,False
10538,False
20492,False
5372,True
26226,False
15545,False
24024,True
1613,True
5829,False
21936,False
30180,False
21920,False
2015,True
22896,False
31101,False
27102,False
5756,True
603,True
5329,False
26837,True
865,True
29049,False
16627,False
22859,False
21326,False
27168,False
16865,True
31231,False
11220,False
4830,False
25916,False
5344,False
29996,False
15316,True
26449,True
12797,False
17157,False
15455,False
25902,False
20344,False
3873,False
179,False
24311,False
7436,False
22330,False
5958,False
14110,False
1800,True
23550,False
14648,True
15082,False
6038,False
8221,False
31381,False
13895,False
2801,True
22252,False
2922,False
28843,False
12856,False
27583,True
19104,True
1245,False
20921,False
25340,False
4053,False
5931,False
3239,False
108,True
27625,False
16150,False
23528,False
14728,False
18158,False
22522,False
11319,False
28512,False
3534,False
4394,False
11330,True
14966,False
30011,False
17565,False
20774,False
20732,False
3567,False
21127,True
7433,False
21555,False
23521,False
30760,False
11317,False
5494,True
30398,False
17357,False
4299,False
24443,True
20037,False
5872,False
4838,False
7598,False
29573,False
1789,True
26061,True
13739,False
13662,True
19472,True
7195,True
31973,False
14746,False
7464,False
19209,False
9230,False
31040,True
6330,False
10,True
10839,True
5868,False
8855,False
17810,False
29300,False
11457,False
28896,False
17164,True
24438,False
28042,True
15462,False
10585,False
19168,False
25536,False
23394,True
8515,False
1344,True
372,True
15806,False
909,False
14915,True
22686,True
19783,False
16880,False
25714,False
24158,True
17690,False
16210,True
11662,False
21170,True
11415,True
1244,False
20749,False
20943,False
1195,False
2990,False
17807,False
15704,True
22105,True
256,False
16365,True
8205,False
30805,True
14769,False
20061,False
22087,False
21000,False
26070,False
30505,False
30109,False
17616,True
23080,False
4784,False
13663,False
7522,True
9304,False
15870,True
21200,False
24410,False
5912,False
29391,False
27610,False
13886,False
22729,True
22982,False
21626,False
16330,False
26401,True
24021,True
1379,False
7689,False
3688,True
30242,False
21816,False
32452,False
15659,False
3790,False
8812,False
16182,False
652,True
31639,False
11665,False
20067,False
22345,False
5328,False
7219,False
28856,True
11162,False
12,True
6152,False
11663,False
2810,True
2689,True
11161,False
13478,True
25954,False
12616,False
9858,False
25746,False
22570,False
12363,False
29610,False
19300,False
25186,True
1506,False
4366,False
10588,True
14392,False
2130,True
24891,False
1648,True
15928,True
17114,False
6766,False
24976,False
4144,False
8201,False
30849,True
14830,False
9937,True
13603,True
30593,False
12597,False
19093,False
25137,True
14963,False
23220,False
30384,False
30516,False
1543,True
12120,False
19510,False
17540,False
32227,False
26290,False
14408,False
14893,False
32,True
7187,False
29569,False
26620,False
28507,False
12213,False
29414,False
17994,False
17323,True
24722,False
20407,False
17325,False
8749,True
745,True
4083,False
2877,True
24738,False
21085,False
9933,False
26499,False
2651,True
28409,False
28274,False
18205,False
30358,False
29407,False
7146,False
957,True
2110,True
31361,False
5108,False
26347,False
7631,False
31846,True
29599,False
31329,False
27898,False
21401,False
13535,False
10960,False
24056,False
8847,False
12911,False
29480,False
27186,False
29068,False
32324,False
17853,False
10391,False
19344,True
4640,False
2399,True
7310,False
17276,False
28325,False
12000,False
14024,False
27035,False
9597,False
27001,False
2625,True
30427,False
11340,False
19532,True
3346,True
19257,False
15835,True
22701,True
8297,False
8959,True
16460,False
19971,False
25203,False
6651,False
4947,False
23794,True
10452,False
16218,True
9967,True
21414,False
24756,False
93,True
17253,True
32388,False
7171,False
6791,True
9139,True
21194,False
25779,True
32437,False
18722,False
22098,True
26851,False
7844,False
16331,False
29354,False
1885,True
28476,False
24315,True
12786,False
5773,True
21319,False
20707,False
8190,False
22158,False
2,False
16091,False
2759,True
28629,False
21674,False
12222,True
9425,False
29961,False
7849,False
3175,False
25034,False
15669,False
16304,True
2465,True
27148,False
14274,False
29760,False
15612,True
29543,False
2511,True
15248,True
26090,False
21968,True
3621,False
2317,True
7086,False
18569,False
4477,False
10082,False
1155,False
2486,True
30635,False
29704,False
3227,False
15015,False
19381,False
19551,False
13541,False
24517,False
4392,False
24521,True
18847,False
19230,True
8872,False
27748,False
2191,True
9921,False
8001,False
24065,False
6668,False
13358,False
28160,False
8163,False
17064,False
12818,False
26099,False
5909,False
28630,False
32215,False
25320,False
22961,False
22509,False
7320,False
20431,False
14142,True
24228,False
5298,False
26030,True
30643,False
4240,False
23389,False
13934,True
16205,False
18876,False
7612,False
9769,False
21822,False
19656,True
10141,False
32262,False
2889,True
24743,False
21329,True
788,True
21941,False
19731,False
24732,False
21996,True
19569,False
13636,False
3401,False
21422,False
3377,False
25722,True
583,True
9972,False
16733,False
31632,False
26324,True
19733,False
15197,True
13897,False
29687,True
801,True
31017,False
24134,False
9173,False
11650,False
21843,False
5173,False
6499,False
23902,False
16256,False
30715,False
17352,False
12847,True
19475,False
18320,False
7709,False
6853,False
2756,True
6458,False
32330,False
14855,False
12809,False
14792,False
13806,False
18000,False
6942,True
31152,False
2170,True
29678,True
5087,False
12059,False
25635,False
8077,True
21820,False
23206,False
5615,False
13846,False
10974,False
31589,True
16112,False
22429,False
13444,False
13824,True
13376,False
10067,False
9481,True
2401,True
8111,False
12397,False
23340,False
15702,True
11139,False
20262,False
22226,False
1702,True
22798,False
5641,True
26413,False
1124,False
4521,False
15077,False
14439,False
22530,False
13003,False
19925,False
28561,False
7764,False
32535,True
9763,False
24879,False
9735,True
14158,False
18595,True
20493,True
24140,False
11612,False
3133,False
4264,True
15329,False
7972,False
4677,False
19131,False
20704,True
24705,True
18491,False
13320,False
26129,False
16246,False
11880,False
19418,False
26254,False
7062,False
4663,False
27814,False
30428,False
2367,True
31151,True
9721,False
13928,False
25524,True
16824,True
14306,False
16142,False
29932,False
29248,False
18824,False
12884,False
15401,False
30862,True
14310,True
19448,False
26396,True
17608,False
1490,False
18976,False
3247,False
6849,True
25801,False
1425,False
23966,False
25357,False
2691,True
22940,False
22343,False
10441,False
30711,False
27359,False
6843,False
16622,False
13085,False
15008,False
8572,False
9148,True
10813,False
28340,False
30513,False
9552,True
3196,True
14500,True
486,True
15908,False
370,True
23498,True
783,True
24030,False
6382,True
26404,False
26761,False
19622,False
16682,False
17257,True
16529,False
2047,True
104,True
24907,False
18299,False
13266,False
5684,True
3632,False
16493,False
13089,False
15893,False
11656,False
18522,False
26100,False
21916,False
12663,False
669,True
22897,False
22352,False
25497,False
31568,False
31345,False
20864,False
11634,False
1439,False
11039,False
30530,False
20317,False
23159,True
4811,True
3258,False
23094,False
19370,False
22902,True
26794,False
32268,False
16057,False
30928,False
7332,False
1564,True
18218,False
25087,False
14922,False
11760,False
9965,False
16805,False
28373,False
22046,False
26720,False
23162,False
21986,False
31535,False
14174,False
3003,True
11978,False
11716,False
19747,True
5389,False
12055,False
25264,False
1309,False
11345,False
19859,False
17173,True
29075,False
30803,False
19668,False
25490,False
2514,True
21248,True
12577,False
26991,False
15754,False
25970,False
14245,False
19270,False
26982,False
9258,True
30812,False
8791,False
28582,False
12881,False
20369,True
21390,False
11249,False
9777,True
23480,False
30685,True
5257,False
13932,True
23130,False
21748,False
26356,False
26906,False
3301,True
30147,True
12041,False
5406,False
712,False
5783,False
4409,False
11688,False
27182,False
5920,True
27378,True
25802,True
5411,False
27682,False
16934,False
29214,False
3241,False
30400,True
32058,False
24547,False
8493,False
29411,False
19648,False
9321,False
25853,False
22679,False
21445,False
8444,False
11109,False
14511,False
18482,False
12231,True
26986,False
7292,True
3671,True
27684,False
22183,False
10629,True
20800,False
29397,False
17188,False
8940,False
17593,True
27806,False
30307,True
2934,False
10794,False
15307,False
4311,True
14691,False
6597,False
21371,False
31606,False
12489,False
21217,False
29600,False
24298,False
27765,True
20927,False
28248,True
16440,False
3412,False
10416,False
19239,False
400,True
2986,True
12764,True
16043,False
10251,False
6605,False
21182,False
31722,False
24539,False
24301,False
12664,False
6554,False
8780,False
30415,False
30245,False
10797,False
5781,False
12241,False
28135,False
28443,False
21759,False
27557,True
7233,False
30351,False
23452,False
11736,False
519,False
1755,True
4508,False
27180,True
12919,False
24411,False
16109,False
5263,False
1069,False
15184,False
8419,False
17463,False
30891,False
665,True
24779,False
13796,False
31068,False
31503,True
1699,True
12164,False
18261,True
24713,False
28752,False
4916,False
7065,False
2979,False
23048,False
13750,False
8990,False
6861,False
8168,False
18897,False
30790,False
8128,False
27209,False
13644,True
31199,True
16475,True
27803,False
18961,True
30443,False
8384,False
5246,True
20192,False
13464,False
31455,False
28773,False
3896,False
32276,False
17733,False
1721,True
28137,False
3777,False
16742,False
15210,False
28360,True
15722,True
25247,False
4050,False
31062,False
12280,False
13894,False
7705,False
23642,True
12229,False
19146,False
32281,True
7105,False
6372,False
7244,False
11877,False
5062,False
3602,False
15764,False
11856,False
7756,False
9638,False
22425,False
16412,False
10435,False
10086,False
19768,False
10766,False
2956,True
7869,False
11934,False
12106,False
9670,False
5409,False
7520,False
17487,False
4439,False
12198,False
23806,False
26799,False
4690,False
1558,True
10892,False
2488,True
29768,False
18147,False
3523,False
4542,False
15371,True
3400,False
20247,False
17273,False
30929,False
2272,True
18758,False
14429,False
233,True
27589,True
12823,False
9843,False
16676,False
25957,False
28190,False
11392,False
19254,False
17261,False
9964,True
31310,False
23594,False
9727,False
31123,True
13231,False
22546,False
13201,False
29494,False
21703,False
21263,True
27181,True
10542,False
19775,False
30379,False
10420,True
24177,False
20802,True
10002,False
4647,False
15572,False
14539,False
22446,False
22214,False
16740,False
30263,False
20968,False
15738,True
17221,True
8458,False
30113,False
1726,True
31063,False
18608,False
18746,False
27225,False
14554,False
29575,False
10284,False
30237,False
4607,False
24587,False
31351,False
15753,False
26106,False
11115,True
30778,False
1067,False
7280,False
11258,False
10940,False
24395,False
28216,False
16006,False
6166,True
6461,False
19445,False
889,True
966,True
10481,False
22655,False
1963,True
9850,False
12062,False
14496,False
1909,True
15690,False
8353,True
31855,False
26242,False
24018,True
31849,False
2835,True
11455,False
7213,False
7605,False
975,True
2268,True
3770,False
23160,False
14984,False
23820,False
132,True
10131,False
29059,False
581,True
31006,True
9716,True
9035,False
15992,False
393,True
10218,False
23686,True
20312,False
28121,True
23079,True
8401,False
30375,False
17725,True
20661,False
8183,False
32105,False
11426,False
29488,False
4613,False
16607,False
25867,False
8593,True
14168,False
30529,False
22300,False
19119,False
28086,True
31658,False
21392,False
20982,False
19787,True
19899,False
20267,False
12190,False
24634,False
2908,True
25084,True
31447,False
8071,False
26470,False
18807,False
15890,False
30009,False
5264,False
6163,True
19932,False
30405,False
28315,True
5481,True
31323,False
28313,False
6895,False
21885,False
29877,False
17193,False
18768,True
14317,False
13600,False
2650,True
22838,False
32412,False
8789,False
15345,True
3190,False
20004,True
9894,False
12349,False
3650,False
22292,False
23673,False
31923,False
29962,False
5976,False
3370,False
31599,False
23512,False
9604,False
20842,False
25647,False
1764,True
28114,False
24204,False
28402,False
22936,False
15629,False
7903,False
13334,True
18120,True
14692,False
13451,True
13993,False
11539,False
17952,True
16846,False
17127,True
8414,False
26359,True
20378,False
8817,False
6284,True
23980,False
12944,False
19095,False
8536,False
15651,False
21878,True
12726,False
24239,False
27774,False
10471,False
20719,False
23878,False
4326,False
30981,False
21498,False
8587,False
26692,False
13306,False
25987,False
21596,False
3641,False
15799,False
9034,True
30582,False
21,False
3718,True
13391,False
2902,True
26606,False
5534,False
19276,False
11042,False
15351,False
779,True
25958,False
25932,False
27641,False
24151,False
3431,False
17207,False
22231,False
3622,False
4259,False
4725,False
1469,False
13322,False
32339,False
28282,False
26722,True
8424,True
368,True
29859,False
11785,True
13112,False
9491,False
32425,False
11384,False
20594,False
22176,False
25961,False
21700,False
18105,False
31528,True
21708,True
4060,False
10683,False
1824,True
31720,True
10972,False
29244,False
28926,False
3758,True
3232,False
18302,False
7246,False
17953,False
1831,True
8539,False
1242,False
19253,False
22543,False
22131,False
4656,False
22811,False
8998,False
21511,False
11914,False
28316,False
8343,False
29707,True
8893,False
32433,True
7490,False
30344,False
18161,False
11859,True
30110,False
14772,False
17606,False
1777,True
26935,False
25171,False
15111,False
11133,False
13072,False
24388,False
28168,False
13863,False
14490,False
19935,False
29722,False
17132,False
7271,False
21630,False
17643,False
18272,False
14779,True
23617,True
17095,False
12470,False
16619,True
23819,True
25610,False
13660,False
24048,False
21192,False
19713,False
3293,True
378,True
11484,False
14247,False
11882,True
3845,False
15051,False
21935,False
25579,False
13777,False
31802,False
18178,False
27397,True
13039,False
5024,False
14029,False
12270,False
1658,True
212,False
26789,False
20803,False
31651,False
21577,False
15898,False
8526,False
18550,False
19494,False
15762,False
13901,False
14195,False
792,True
16617,False
24552,True
23353,False
16593,False
9330,True
32422,False
31642,False
4498,True
9505,False
2413,True
29038,False
834,True
9063,False
9455,True
9810,True
12537,False
13289,False
13163,False
1220,False
12955,False
9957,False
17414,False
11375,False
30787,True
18385,True
5609,False
11907,False
4581,False
27317,True
10292,False
9677,True
2523,True
14182,False
30561,False
19462,False
7460,True
21944,False
4782,False
30091,False
4381,True
22476,False
24129,False
14435,False
7642,False
6452,True
30067,False
18549,False
8809,True
32244,False
20187,True
22455,False
29385,False
28718,False
10618,False
28689,False
14940,False
12962,False
28517,False
7637,False
16033,True
10196,True
6854,False
10619,False
11239,True
21147,True
1386,True
28774,True
21323,False
555,False
18705,True
16704,False
3095,True
3285,False
9930,True
9166,False
17454,True
7847,False
1313,False
23233,True
11095,False
7450,False
32182,False
14706,False
11245,False
9631,False
5072,False
31555,True
26354,False
5275,False
18653,False
30674,False
23263,False
26567,False
27318,False
29552,False
1857,True
32192,False
23898,False
31748,False
10306,False
2765,True
1541,True
7262,False
20991,True
19184,False
8434,True
28246,True
27175,False
21922,False
20850,False
9475,False
23269,False
24609,True
8563,False
3771,False
13460,False
17493,True
4655,False
29166,True
11434,False
30316,True
8266,True
13389,False
9126,True
12098,False
11723,False
26534,True
19938,True
9096,True
1737,True
27078,False
20365,False
561,True
15357,True
28826,True
3345,False
11492,False
9354,False
9628,True
8314,False
23546,False
9719,True
25595,True
21322,True
30588,False
58,True
20246,False
24122,False
15153,False
30209,False
3201,True
31207,False
29789,False
18033,False
32347,False
2510,True
9828,False
17322,True
31765,False
24194,True
30579,True
27280,False
11759,False
20254,False
16138,False
10174,False
13546,False
19298,False
19291,False
26316,False
5993,False
25912,True
31010,True
20799,False
26994,False
20333,False
32439,False
2072,True
12122,False
31582,True
5822,False
30757,False
13335,True
16879,True
3513,False
26964,True
28364,False
16269,False
26881,False
29026,False
28949,False
16343,True
24409,False
17150,True
3782,False
27620,False
9336,False
23085,False
30768,True
10702,False
2860,True
1221,False
28759,False
4864,False
13280,False
23391,True
6085,False
12546,False
15269,False
4924,False
4532,True
1672,True
24841,False
25044,False
4055,False
27593,False
29114,False
10000,False
25133,True
11953,False
31073,False
10237,False
26210,False
10255,False
13305,True
9487,False
24550,False
12879,True
30613,False
29681,False
4317,True
9980,False
5519,False
858,True
24966,False
5972,False
20823,False
7875,True
595,True
8804,True
9186,False
10970,False
9746,False
14352,False
26083,False
1951,True
9120,False
25914,False
24871,False
22748,False
7910,False
14781,False
7830,False
2513,True
6732,False
5559,False
32306,False
7860,False
22290,False
11027,False
4700,False
2233,True
29740,True
17560,False
16160,False
15092,False
11926,False
22044,False
24687,True
9215,False
32246,False
24165,False
25732,False
20625,False
5424,False
13265,False
19785,False
15567,False
12501,False
7492,False
27046,False
8995,False
1550,True
17393,False
14842,False
10929,False
22502,False
5095,True
17032,True
3243,False
11054,False
21359,False
727,True
16125,False
14591,True
9133,False
23784,False
8169,False
331,False
7027,False
13809,True
211,False
31163,False
2263,True
6343,False
30547,False
18165,False
11367,False
3543,False
1438,False
10707,False
19252,False
16251,False
18818,False
27011,False
4792,False
9420,False
28882,True
26506,False
25594,False
6475,True
9506,False
18802,False
22752,True
920,False
12171,True
16396,False
4868,False
818,True
15872,False
10976,False
32410,False
9896,False
453,True
9241,False
19359,False
9848,False
3457,False
28595,False
29810,False
28889,False
30388,False
28045,True
940,True
2739,True
11796,False
4196,False
26050,False
26023,False
31819,False
4071,False
17784,False
28255,True
8222,False
8123,False
6363,False
14450,False
5796,True
3677,True
8864,False
30324,False
31366,False
24475,True
5188,False
25139,True
17492,False
16776,False
10308,False
19613,False
2262,True
26776,True
24040,True
26659,False
22219,False
20710,False
25548,False
13186,False
1779,True
2553,True
32408,False
2686,True
1040,False
30501,False
17947,False
16939,True
3071,True
20858,False
7529,True
23443,False
17812,True
7766,False
11045,True
17800,True
25696,False
15682,False
28434,False
15663,False
15128,False
26459,False
20985,False
7961,False
7399,False
31317,False
27830,False
27908,False
22881,False
10303,False
22175,False
31315,False
5839,False
2024,True
28648,False
26446,False
9019,False
10894,False
17397,False
14831,False
28,True
9718,False
355,True
3170,True
15383,False
17580,False
17700,False
32260,True
23241,True
5643,True
18460,False
24008,False
3675,True
15450,False
20608,False
17348,False
13763,True
6749,False
120,False
6794,True
25637,False
20612,False
5579,False
13683,False
328,False
4710,False
19665,False
2370,False
5522,False
2544,True
15791,False
11077,False
26899,False
10871,False
18562,False
4898,False
5153,True
1209,False
13362,False
23635,False
13068,False
28187,False
3123,False
78,True
23622,True
31784,False
30667,False
13012,False
31130,True
9137,False
20934,True
30827,True
29431,False
23848,False
28064,False
25322,False
26456,False
20390,False
17945,True
4869,True
15605,False
14485,True
6213,False
23790,False
20925,False
1782,True
6985,False
13275,False
17479,False
5544,False
1946,True
21137,False
31338,False
30081,False
17061,True
27468,False
6789,False
1392,False
10661,False
17136,False
20121,False
32212,False
6694,False
11980,True
3215,True
8989,False
12404,False
9969,True
12305,False
1770,True
22368,False
23984,False
26860,False
10912,False
11675,False
3022,True
5401,False
7856,False
10100,True
6875,False
24362,False
13956,False
32555,True
4619,True
20319,False
29322,False
8719,True
8558,False
24196,False
14290,False
12516,False
7968,False
20648,False
12454,False
10652,False
6825,False
10111,False
17085,False
22554,False
22781,True
8159,False
26482,False
4423,False
12159,False
6862,False
6986,True
21252,False
9490,False
20760,False
15847,False
29892,False
7282,False
2926,False
29207,True
9825,False
9479,False
8733,True
28311,False
18812,False
20734,True
16874,False
20081,False
2013,True
27457,True
21035,False
5677,False
947,True
24502,False
2147,True
8788,True
19089,False
7129,False
25113,True
27838,False
9699,False
26800,False
10955,False
6841,True
17194,False
21701,False
31421,False
16696,True
2073,True
9730,True
28287,False
27919,False
7734,False
885,True
18174,False
11334,False
14621,False
15332,False
7329,False
10200,False
19838,False
3895,False
31122,False
24934,False
31302,False
22871,False
8249,False
26503,False
18029,False
8012,True
31793,True
10591,False
27655,False
25083,True
25629,False
1468,False
16854,False
10550,False
2722,True
5419,False
28845,False
17548,False
31119,False
30032,True
21059,False
12673,False
6041,False
12061,True
14588,False
31909,False
30270,False
18635,False
2161,True
16925,False
21058,False
9247,False
28995,False
28103,False
13892,True
15733,False
10116,False
22763,False
7265,False
28259,False
31011,False
17459,False
9307,False
3936,False
11725,False
32315,True
15043,True
4207,False
14033,False
2149,True
28510,True
23555,True
74,True
26118,True
4016,False
24866,False
13041,True
14595,True
3932,False
14670,False
24752,False
21111,False
30103,False
15502,False
29553,False
2509,True
7281,False
9244,False
26996,True
4067,False
20104,False
13100,False
3145,False
28707,False
17513,False
8697,True
5131,False
21894,False
16924,True
20619,False
21891,False
7396,True
24494,False
11560,False
17138,False
24002,False
27362,False
28456,False
2542,True
6073,False
24595,True
20409,False
21602,False
237,False
20655,True
22259,False
16484,False
31628,True
26034,False
5192,True
21746,False
4766,False
1620,True
8793,True
21301,False
1308,False
14374,False
1582,True
27268,True
2431,True
31766,False
1044,False
28686,True
5009,True
17871,False
7633,False
10931,False
26638,False
5795,True
5491,False
27331,False
17002,False
20183,False
11797,False
23655,False
13951,False
1600,True
27008,True
1849,True
1752,True
24810,False
2040,True
18467,False
7965,True
5231,False
546,True
6199,False
27614,False
26025,False
28281,False
5147,False
30228,True
10737,False
18051,False
12191,False
10694,False
22398,False
26366,False
7169,False
16559,False
22372,False
18592,True
30244,False
30832,True
20171,False
30655,True
14650,False
15302,True
15574,False
10417,True
25915,False
24725,False
9318,False
21457,False
30230,False
18825,False
23168,False
17706,False
17987,False
14090,False
4065,False
29425,False
1294,False
15566,False
2000,True
20026,False
2063,True
30212,True
1507,False
6683,False
17943,False
20002,False
5577,False
23732,False
8089,False
5611,False
23587,False
24684,False
5335,False
9546,True
4141,False
7938,False
25901,False
30647,False
13036,False
6016,True
12224,False
17619,False
27312,False
21015,False
30798,False
12949,False
2251,True
3670,True
29787,False
31262,False
24633,False
13436,True
29697,False
17331,False
11689,False
27339,False
29180,False
19354,False
14196,False
26416,False
19265,False
20269,False
31938,False
16666,False
12963,False
23674,False
11910,False
6697,False
31951,False
6058,False
18224,False
17948,False
20057,False
30356,False
4698,False
10750,True
3320,True
21576,False
15864,False
10464,False
31598,False
12446,False
4773,False
6575,False
26733,False
4709,False
17231,False
30852,False
17222,False
13653,False
8740,False
27204,False
20981,False
5785,False
15965,False
16988,True
13560,False
10270,False
29921,False
7225,False
2311,True
25156,False
18366,False
12658,True
8391,False
28363,False
8677,True
15167,False
12916,False
22112,True
2823,True
4551,True
5336,False
11437,False
20837,True
14009,False
11353,False
3749,True
10394,True
24222,False
16532,False
27022,True
9079,True
524,False
27281,False
13732,True
29021,False
29894,False
122,True
20750,False
15620,False
9799,False
31220,False
2283,True
2302,True
11609,False
31170,True
14292,False
5820,False
14553,False
23109,False
16770,False
19439,False
15173,False
19950,False
48,False
16885,False
15011,False
3185,False
14345,False
15774,False
20668,False
229,False
25063,True
2824,True
8772,False
969,True
3007,True
20689,True
31834,False
17458,True
10942,False
25223,False
28469,False
7210,True
2944,False
23359,False
10910,False
28177,True
14016,True
4433,False
25229,True
25100,False
4161,False
3117,False
17509,False
11232,True
5322,True
13753,False
25134,True
24374,False
2419,True
30524,False
28004,False
13303,False
7170,True
30542,False
24864,True
1017,False
31990,False
18312,False
350,True
14895,True
24654,False
223,False
22414,False
31515,False
31460,False
25481,True
2500,True
31166,True
26131,True
564,True
30544,False
10367,False
26508,False
23020,False
3385,False
3933,False
7959,True
19091,False
32360,False
14516,False
32005,False
32117,False
22340,True
3535,False
18316,True
28415,True
32241,True
28817,False
17205,False
30100,False
13611,True
26457,False
15994,False
31385,False
10889,True
12018,False
7645,False
14116,False
14708,False
9589,False
27469,False
2833,True
28637,False
25244,False
31088,False
25829,False
9979,False
31565,True
30156,False
14549,False
4095,False
19073,False
17573,False
21229,False
21594,True
3990,False
8060,False
10565,False
28126,False
22060,True
16016,False
26136,False
26529,True
28685,False
14799,False
32165,False
2785,True
25444,True
10771,False
22943,False
10686,False
3880,False
28007,False
27849,False
31246,False
21318,False
31699,False
27123,False
18974,False
11975,False
7746,True
25360,False
21619,False
3945,False
2164,True
2886,True
10109,False
20343,False
4354,False
5666,True
172,True
639,True
31509,True
25143,False
22567,False
23690,False
5065,True
1548,True
7435,False
10932,False
10024,False
1036,False
27238,False
14419,False
18827,False
8418,False
18870,False
9582,False
29264,False
10713,False
25687,True
25067,False
8257,False
12467,False
27275,True
26869,False
18408,True
18256,False
354,True
21744,False
30539,False
5904,False
12954,False
1164,False
29347,False
3395,False
14796,False
25399,False
12760,False
30158,False
3127,False
9694,False
15138,True
8501,True
26188,False
20738,False
27124,False
26541,False
16535,False
3587,False
3557,False
27294,False
10962,False
13004,False
16708,False
16005,False
5171,False
22032,False
6743,False
7398,False
19593,False
11267,False
29615,True
9484,False
13830,False
31955,False
18763,True
16892,False
13890,False
25132,False
24778,False
23042,False
22466,False
8177,False
11620,False
7857,False
20805,False
17485,False
27163,False
2603,True
8609,False
8061,False
3250,False
12601,False
19941,True
15857,False
709,True
118,True
10214,False
4598,True
2042,True
7419,False
6130,False
17886,False
317,False
10566,True
5315,False
27621,False
14457,True
13419,False
22990,False
12873,False
14993,False
21387,False
6523,False
20657,False
5739,False
29893,False
14953,False
5470,False
22200,True
14336,False
16471,False
4163,False
19766,True
13180,False
403,True
4911,False
11422,False
9365,False
27367,False
6378,False
18625,False
27522,False
14744,False
3539,False
6310,False
9219,False
5517,False
18820,True
21073,False
2594,True
30949,False
30719,False
23240,True
25971,False
26173,False
6654,False
14266,True
15867,False
17809,False
21411,False
32343,False
21665,True
25531,False
1502,False
30215,False
678,True
28155,False
23057,False
5851,False
7194,False
16301,False
10095,False
2939,False
12390,False
21437,False
1850,True
22906,False
1070,False
17929,False
6784,False
14444,False
10672,True
29730,True
3392,False
17483,False
28698,True
16802,False
28394,False
22203,False
28901,False
10139,True
14606,False
26637,False
21120,False
8400,False
21782,True
24120,False
4893,False
8720,False
27099,False
17106,True
21560,False
18244,False
30040,False
31857,False
8498,False
18627,False
18376,False
19159,False
28794,False
16587,False
25024,False
24546,True
6117,True
19843,False
12716,False
6567,False
5670,False
28902,False
8949,False
21876,False
31387,False
13330,False
574,True
30687,False
28334,False
29143,False
15123,False
16698,True
20009,False
29034,False
30960,False
8695,False
28925,False
10514,False
26882,False
17232,False
2248,True
15958,False
5616,False
30894,True
13509,False
22486,False
21687,False
20436,False
25503,False
29884,False
14390,False
20460,False
997,False
20716,False
12926,False
11586,True
16935,True
29233,True
20756,False
19881,True
17794,False
14572,False
8032,True
1407,True
31897,False
28728,False
14021,False
14254,False
13841,False
29379,True
11780,False
26060,False
693,True
10725,False
21395,False
3443,False
9174,False
4175,False
20606,False
13844,False
10458,False
27588,False
13382,True
21376,True
16645,False
22622,True
11529,True
31975,False
5497,True
3875,False
20400,False
3626,False
31194,False
16829,False
6752,False
5111,False
14157,False
16012,True
3555,False
10386,True
19751,False
26549,False
11059,False
2526,True
29990,True
15032,False
24219,False
28592,False
1168,False
16136,False
20528,False
7892,False
3149,False
12006,False
17264,False
23131,False
19122,False
13439,False
1467,False
8154,False
27864,False
13833,False
22921,True
12153,False
16836,False
30097,False
4137,False
19423,False
31126,False
4150,False
6468,False
14017,False
16963,True
6571,False
15366,True
27951,False
26411,False
15155,False
13779,False
867,True
20541,True
22733,True
31623,False
27866,False
402,True
4428,False
3057,True
29788,False
7060,True
16548,False
14863,False
23195,True
10390,False
11347,False
12212,True
3317,False
12118,False
7865,False
12126,False
6851,False
18231,False
31744,False
17718,False
23344,False
27020,False
30372,False
6997,False
31282,False
706,True
3491,False
15339,False
4573,False
13247,False
15823,True
26992,True
7054,True
5580,False
3151,False
6617,False
31536,True
11991,False
4022,False
25045,False
2607,True
21671,False
11630,False
9118,False
9182,True
2429,True
16630,False
3815,False
24352,False
29139,False
18646,False
835,True
13256,False
31172,False
8624,False
1173,False
22821,False
26468,True
8102,True
16117,False
21673,False
8098,False
4951,False
15194,False
16634,False
23677,False
32216,False
19177,False
31942,False
7795,False
30116,False
3407,False
24942,False
15784,False
8963,False
1997,True
27349,False
26191,False
27229,False
5629,False
4002,False
26407,False
4753,False
30974,False
16956,False
20580,False
3681,True
19403,False
20694,False
7448,True
23955,False
13135,False
3985,False
26002,False
9205,False
24921,False
18953,False
32275,False
4277,False
3666,True
8412,True
22276,False
18830,True
23205,True
25054,False
6520,False
29890,False
22834,False
19556,False
17607,False
15464,False
11831,False
16928,False
1204,False
2883,True
8613,False
9257,True
7242,False
2637,True
24104,True
29738,False
19049,False
18252,False
30392,True
877,True
32151,False
4379,False
